"Year","Road.Type","Speed","Junction.Type","Brightness","Wind.Speed","Casualty.Class","Gender","Age","Damage","Severity"
"99","M",62,"1",48263,24,"D","M",31,38557.48,44
"98","A",58,"1",51820,14,"O","M",33,19504.87,41
"99","M",54,"1",36347,4,"P","M",27,21617.33,50
"99","C",43,"0",116658,6,"O","M",42,8071.49,32
"02","B",73,"4",43882,24,"D","F",59,13100.98,34
"01","M",52,"3",42373,16,"P","M",24,23781.72,56
"01","C",31,"4",109637,42,"D","F",45,3611.23,31
"98","M",31,"2",13332,10,"D","M",23,30855.88,58
"02","B",67,"0",71241,4,"O","M",63,12591.13,38
"99","B",68,"1",97083,26,"P","F",42,13404.97,32
"02","B",77,"2",15017,10,"O","M",80,12085.22,70
"98","M",78,"4",75242,10,"O","M",56,31697.18,32
"98","M",37,"2",98175,16,"O","M",60,25871.38,35
"00","A",60,"4",84239,9,"D","M",35,15004.56,38
"02","A",46,"0",8991,37,"P","F",24,18134.93,56
"99","A",45,"3",9669,7,"O","M",73,15040.51,54
"00","M",84,"4",41399,18,"D","F",47,25401.85,30
"98","C",73,"0",30901,24,"D","F",47,9313.91,30
"99","U",69,"1",27378,26,"O","F",24,646.2,56
"98","M",79,"0",31107,4,"D","M",39,31105.43,34
"01","M",64,"1",4905,28,"O","F",69,31988.39,47
"00","A",38,"1",119129,3,"O","M",57,17397.05,33
"01","U",34,"1",102081,43,"D","F",31,595.15,44
"02","M",63,"2",86138,28,"D","F",19,21449.36,68
"98","U",44,"4",73473,17,"D","M",62,1236.04,37
"00","M",76,"3",30424,19,"O","M",58,36537.5,33
"01","M",52,"1",111748,17,"P","M",20,39293.19,65
"01","A",30,"1",7476,45,"O","F",31,17775.25,44
"00","M",41,"3",14507,40,"P","F",44,21009.71,31
"99","B",69,"0",2442,26,"P","F",63,10345.55,38
"01","A",67,"0",56852,14,"D","M",45,15366.55,31
"02","A",67,"3",14141,26,"O","F",39,15574.18,34
"99","M",32,"4",51044,8,"O","M",24,21358.82,56
"01","M",36,"4",114393,8,"P","M",70,33424.02,48
"02","M",79,"2",61777,21,"P","M",79,37435.14,68
"01","M",37,"0",80026,42,"D","F",35,30528.9,38
"01","M",81,"1",34880,20,"P","F",34,36963.33,39
"00","M",82,"4",94683,16,"O","M",61,22611.62,36
"00","B",32,"0",63200,12,"D","M",77,13674.68,63
"01","B",55,"1",1968,19,"O","M",26,14147.35,52
"00","M",84,"4",115863,18,"D","F",53,22339.03,31
"99","M",54,"2",119075,33,"O","F",34,32051.09,39
"98","M",36,"4",14457,18,"O","M",55,22328.51,32
"00","M",78,"3",57820,21,"P","F",19,31037.72,68
"00","M",46,"2",100137,37,"O","F",61,27628.47,36
"01","A",60,"1",103595,30,"D","F",41,17419.15,33
"01","C",71,"0",8949,24,"P","F",68,5738.71,45
"00","U",31,"1",2331,20,"P","M",32,2862.06,42
"98","M",34,"1",4147,43,"O","F",40,39257.77,33
"98","M",64,"0",3001,28,"P","F",39,31921.57,34
"00","M",78,"4",91281,8,"D","M",25,34469.54,54
"98","M",71,"1",26933,13,"P","M",54,26377.25,31
"98","A",43,"4",22341,38,"O","F",36,18084.98,37
"02","M",87,"4",41435,16,"O","M",28,21466.84,48
"01","M",89,"2",1742,17,"O","M",62,21055.91,37
"00","M",47,"1",60064,21,"P","M",43,39852.8,32
"98","M",62,"1",108639,29,"O","F",76,36992.46,60
"98","M",49,"3",98020,36,"D","F",20,39376.95,65
"02","A",78,"3",99630,25,"D","M",72,19355.84,52
"02","B",37,"2",100482,42,"O","F",62,10219.42,37
"00","C",43,"2",38778,25,"P","M",72,8650.67,52
"98","M",57,"2",55763,8,"P","M",46,27305.74,30
"00","M",33,"2",76790,9,"O","M",66,35576.28,42
"98","C",77,"3",84172,1,"O","M",41,4715.28,33
"02","M",80,"0",100010,20,"D","F",62,32336.31,37
"00","B",61,"1",93488,13,"P","M",78,10628.48,65
"00","C",64,"1",80429,17,"P","M",65,4883.72,41
"02","C",61,"0",4159,30,"P","F",80,4747.21,70
"98","M",45,"0",114207,16,"O","M",35,22717.78,38
"99","M",76,"3",72168,19,"D","M",19,35486.83,68
"01","M",84,"0",51377,1,"D","M",48,20960.34,30
"98","M",47,"2",101363,36,"D","F",72,29190.27,52
"99","M",37,"1",117679,42,"D","F",58,33128.74,33
"02","M",53,"4",73156,34,"O","F",69,21730.21,47
"99","B",38,"3",15280,41,"D","F",61,13787.91,36
"99","M",41,"4",95119,23,"P","M",25,37170.53,54
"02","C",79,"4",107445,20,"O","F",54,9914.73,31
"98","C",61,"3",72589,30,"O","F",42,7831.17,32
"01","M",84,"1",118365,19,"O","M",30,33777.38,45
"98","M",88,"1",71262,2,"P","M",36,36900.65,37
"00","M",46,"1",3066,37,"O","F",41,37945.43,33
"98","U",37,"0",4406,12,"P","M",44,1224.57,31
"99","M",80,"3",113785,20,"D","F",55,39617.66,32
"01","C",34,"4",62280,26,"D","F",23,3361.39,58
"00","B",36,"2",16264,4,"D","M",48,11356.53,30
"02","M",56,"2",104534,32,"P","F",21,21164.85,63
"98","U",51,"2",109285,34,"O","F",67,2208.54,44
"02","C",67,"4",101597,5,"D","M",26,7803.25,52
"02","M",41,"1",4870,40,"D","F",21,25056.79,63
"02","M",68,"3",110622,4,"O","M",69,27345.47,47
"99","M",73,"0",106794,6,"O","M",54,25677.44,31
"99","M",45,"2",84318,11,"P","M",77,39630.64,63
"01","C",30,"4",26419,44,"D","F",31,8683.93,44
"99","M",50,"3",69240,35,"D","F",71,34655.86,50
"00","A",74,"2",73702,23,"D","F",47,15206.14,30
"00","A",81,"2",100087,21,"D","M",41,17472.56,33
"99","M",36,"1",7346,20,"O","M",21,21418.69,63
"99","B",82,"4",8023,12,"O","M",23,13305.62,58
"01","M",46,"3",63536,37,"O","F",25,25138.98,54
"00","M",34,"3",91723,43,"D","F",51,36554.97,30
"01","M",43,"0",19162,38,"D","F",46,26995.78,30
"02","C",49,"4",69288,6,"D","M",69,8656.16,47
"98","C",58,"0",5881,31,"P","F",68,4582.47,45
"01","B",76,"3",89951,13,"D","M",51,10417.61,30
"02","M",44,"1",47638,38,"D","F",60,29300.51,35
"00","M",72,"1",51494,24,"P","F",52,20666.59,30
"02","M",50,"4",82439,35,"O","F",23,30955.26,58
"02","A",72,"0",12022,24,"D","F",60,19460.86,35
"99","M",83,"2",5154,19,"D","M",66,23758.04,42
"01","A",59,"2",108750,7,"P","M",43,18756.09,32
"98","C",85,"1",17842,18,"O","F",63,3845.32,38
"98","B",72,"3",28460,24,"D","F",57,13601.39,33
"01","A",46,"3",68288,37,"O","F",20,16840.62,65
"99","M",43,"0",82842,16,"O","M",37,22063.09,36
"02","M",74,"3",48422,23,"O","F",68,32763.49,45
"99","A",53,"2",111626,34,"D","F",76,16413.6,60
"98","M",58,"2",56153,23,"O","M",65,37906.82,41
"02","M",66,"1",23916,24,"D","M",77,36992.64,63
"98","A",35,"1",77836,42,"D","F",68,16441.23,45
"01","A",34,"1",40235,43,"O","F",67,15996.04,44
"02","B",43,"3",62553,17,"D","M",30,10853.54,45
"01","A",47,"0",43712,10,"D","M",73,18352.56,54
"01","M",72,"2",92945,24,"O","F",49,39203.15,30
"01","M",90,"0",5927,16,"P","M",33,36469.46,41
"02","U",56,"0",5615,32,"P","F",59,619.44,34
"01","A",40,"1",4193,18,"D","M",37,16977.41,36
"99","C",55,"0",3843,32,"P","F",54,9188.84,31
"02","M",48,"3",60827,5,"P","M",23,26755.38,58
"00","M",46,"0",61316,6,"D","M",58,34821.49,33
"99","A",74,"0",67408,23,"O","F",60,17810.74,35
"00","B",56,"0",75497,32,"D","F",39,12333.12,34
"00","M",84,"3",41203,13,"D","M",26,20293.4,52
"99","M",71,"2",60749,24,"O","F",58,33700.55,33
"02","M",71,"4",409,6,"D","M",30,34240.17,45
"02","M",79,"1",70309,6,"D","M",54,38446.35,31
"01","A",68,"0",29362,20,"O","M",22,16020.8,60
"01","B",89,"0",36856,6,"D","M",34,13242.6,39
"99","C",36,"0",7071,42,"P","F",61,4280.78,36
"01","C",50,"3",57162,9,"O","M",32,5004.6,42
"01","M",48,"2",84976,36,"D","F",77,25076.68,63
"01","A",69,"4",56636,19,"D","M",25,15674.29,54
"00","B",45,"3",63135,38,"O","F",19,10815.04,68
"98","A",39,"2",99053,40,"P","F",72,18603.86,52
"98","A",40,"2",108188,11,"P","M",63,17437.73,38
"01","M",73,"3",24581,3,"D","M",69,22004.88,47
"00","A",71,"0",43434,24,"D","F",35,15076.7,38
"99","A",85,"1",2972,24,"D","M",59,18790.62,34
"00","C",66,"4",29047,27,"O","F",33,6092.86,41
"01","M",74,"2",102890,14,"D","M",27,35399.46,50
"99","C",66,"3",88794,27,"O","F",42,8517.35,32
"99","M",89,"0",24754,23,"O","M",46,39539.32,30
"99","C",67,"4",64423,26,"D","F",68,6540.16,45
"99","B",82,"4",78625,19,"P","F",71,13588.88,50
"98","C",51,"0",7452,34,"P","F",38,5289.01,35
"99","M",38,"3",43023,41,"D","F",41,37429.81,33
"00","M",42,"3",101631,6,"O","M",53,25946.67,31
"00","C",48,"1",33117,14,"P","M",59,4854.74,34
"02","M",60,"4",116413,5,"D","M",42,20028.34,32
"01","M",63,"4",78063,28,"D","F",63,28360.67,38
"02","C",64,"2",112887,10,"P","M",73,4831.91,54
"99","M",76,"3",6803,10,"D","M",65,21546.58,41
"98","M",71,"3",58024,24,"P","F",72,28563.23,52
"00","B",42,"3",96424,39,"O","F",80,10639.3,70
"01","M",58,"3",25435,23,"P","M",75,38636.67,58
"02","U",85,"3",16689,18,"D","F",37,1983.96,36
"98","A",57,"3",85369,6,"P","M",52,16908.85,30
"98","C",32,"0",92370,44,"O","F",63,3340.12,38
"98","M",88,"2",3076,9,"D","M",75,36039.54,58
"01","U",82,"2",112343,19,"O","F",59,2314.65,34
"00","A",51,"0",5971,9,"D","M",27,19688.2,50
"98","M",48,"0",8977,25,"P","M",43,20072.28,32
"02","C",69,"2",10120,24,"O","M",78,9570.39,65
"01","M",44,"3",84589,38,"D","F",30,27642.63,45
"01","C",46,"0",7679,19,"P","M",58,4585.68,33
"98","M",30,"0",29514,24,"O","M",24,35878.42,56
"02","C",88,"3",27605,7,"P","M",75,6960.04,58
"98","M",39,"2",58752,8,"D","M",43,28138.71,32
"01","M",84,"0",5257,18,"P","F",44,25852.73,31
"98","M",33,"2",69858,4,"D","M",59,37360.54,34
"02","A",36,"3",6851,42,"P","F",72,17561,52
"99","C",70,"1",94186,13,"D","M",25,7063.63,54
"01","M",89,"2",44801,16,"P","F",62,21355.8,37
"99","M",62,"0",5487,2,"P","M",75,25741,58
"98","C",84,"3",89454,9,"P","M",55,6888.89,32
"02","C",89,"2",117927,16,"P","F",46,8557.37,30
"98","M",88,"3",52673,16,"P","F",49,27140.44,30
"02","M",43,"0",5580,38,"P","F",61,33460.72,36
"02","U",37,"4",31939,19,"D","M",73,2880.65,54
"00","M",64,"4",105168,28,"P","F",43,31740.96,32
"98","M",74,"2",73499,16,"P","M",19,26613.97,68
"99","M",67,"1",64944,26,"O","F",27,27819.36,50
"01","M",69,"4",82411,26,"P","F",59,36853.68,34
"00","C",45,"3",98424,2,"P","M",57,3126.79,33
"02","M",79,"0",38731,15,"O","M",49,25497.24,30
"99","M",35,"1",111848,42,"P","F",25,37108.82,54
"99","M",77,"2",42974,18,"P","M",22,33419.41,60
"00","U",70,"2",72388,25,"D","F",33,2342.73,41
"98","U",31,"1",55750,44,"O","F",39,1585.76,34
"99","M",39,"1",66656,40,"D","F",40,29326.21,33
"02","M",39,"2",41133,20,"D","M",36,24325.32,37
"99","M",66,"4",74987,27,"D","F",20,22920.42,65
"98","B",58,"1",5051,11,"P","M",25,11266.05,54
"00","M",56,"4",76171,15,"D","M",44,25922.55,31
"98","A",31,"1",33536,44,"D","F",31,17405.38,44
"01","A",65,"4",19436,6,"P","M",51,19901.56,30
"98","C",61,"4",94856,5,"P","M",63,9309.12,38
"98","C",88,"0",38172,6,"D","M",26,9950.79,52
"00","A",62,"0",62301,29,"O","F",68,15904.09,45
"98","C",64,"1",95782,9,"O","M",34,4753.2,39
"01","M",59,"3",99422,11,"P","M",48,32692.17,30
"02","M",62,"0",93345,22,"O","M",35,22315.02,38
"98","M",68,"0",34975,26,"D","F",72,30067.4,52
"01","M",84,"2",111731,2,"D","M",36,21226.63,37
"01","M",83,"4",76692,19,"D","M",67,24812.35,44
"98","M",89,"4",25377,16,"P","F",66,22918.66,42
"01","A",67,"1",65748,26,"O","F",72,15857.84,52
"02","M",76,"2",3415,22,"P","F",51,23219.66,30
"99","M",36,"2",819,42,"O","F",53,23497.16,31
"98","M",79,"1",98257,20,"O","F",79,39825.63,68
"01","U",87,"4",81152,16,"P","F",21,796.65,63
"99","M",89,"2",109053,16,"P","F",49,23947.63,30
"02","M",72,"0",6810,12,"O","M",22,39145.84,60
"99","B",63,"0",110556,6,"O","M",39,11191.26,34
"98","A",33,"4",63489,44,"D","F",33,19059.21,41
"98","B",87,"3",38994,19,"D","M",62,14541.1,37
"00","C",33,"3",10603,14,"P","M",62,4197.97,37
"98","A",52,"3",104534,16,"P","M",26,19131.62,52
"01","M",65,"2",77549,28,"O","F",36,26868.03,37
"99","B",40,"0",33848,40,"O","F",38,12430.59,35
"00","M",86,"3",9412,17,"O","F",56,23109.16,32
"98","M",90,"4",60495,15,"P","F",48,35230.76,30
"01","M",52,"0",18956,34,"O","F",42,29883.44,32
"02","M",66,"1",18334,27,"P","F",43,30050.79,32
"01","A",53,"2",106430,34,"O","F",66,16095.16,42
"98","B",85,"2",2786,3,"D","M",59,10510.08,34
"00","B",86,"1",5713,2,"P","M",19,12828.34,68
"99","C",38,"2",109184,41,"P","F",65,3740.18,41
"99","C",37,"4",49591,2,"O","M",41,8801.57,33
"99","M",47,"0",72424,1,"O","M",21,32296.26,63
"02","A",34,"0",95956,43,"D","F",67,15144.96,44
"02","M",74,"2",24764,16,"D","M",41,38594.06,33
"98","M",74,"0",82579,13,"D","M",54,24488.79,31
"98","C",49,"0",5176,36,"P","F",69,5882.51,47
"01","M",89,"1",68186,8,"O","M",64,30500.04,39
"02","M",79,"4",86166,24,"O","M",52,23633.68,30
"01","M",56,"0",87304,11,"D","M",78,28718.23,65
"98","M",61,"0",69542,30,"D","F",76,25478.66,60
"02","M",71,"1",34975,2,"O","M",37,32135.08,36
"00","B",33,"0",59154,13,"O","M",64,12021.12,39
"01","A",62,"3",16912,5,"D","M",35,18696.9,38
"00","A",73,"0",46325,23,"O","M",38,16917.27,35
"02","B",60,"1",8229,30,"P","F",44,10873.31,31
"02","M",54,"2",48890,33,"O","F",70,32979.22,48
"02","U",32,"2",113877,17,"O","M",20,1733.96,65
"98","A",86,"4",70443,13,"D","M",55,17357.31,32
"01","C",35,"0",30437,21,"D","M",74,3182.88,56
"98","U",42,"1",108296,14,"P","M",22,2945.21,60
"02","M",31,"1",19650,44,"P","F",45,37999.9,31
"00","M",68,"2",34909,21,"O","M",28,38584.28,48
"98","M",69,"1",96764,13,"P","M",80,32421.13,70
"02","M",68,"0",40897,25,"D","M",19,32759.44,68
"99","M",35,"2",80036,42,"D","F",48,32919.93,30
"00","M",40,"1",12097,9,"O","M",32,32432.26,42
"99","C",90,"3",11256,10,"P","M",75,4185.72,58
"98","A",58,"1",18100,31,"P","F",22,15646.53,60
"01","A",89,"0",62786,13,"D","M",39,15880.67,34
"99","M",81,"3",70631,20,"O","F",78,30976.35,65
"98","A",83,"3",15412,137.063800953329,"O","F",54,19049.46,31
"00","A",50,"4",9254,11,"P","M",44,18569.86,31
"01","B",32,"4",76439,44,"O","F",64,11293.75,39
"98","B",61,"0",11009,30,"D","F",53,14884.85,31
"99","M",87,"4",19091,16,"D","F",23,23925.8,58
"00","M",78,"4",80922,7,"O","M",23,34515.93,58
"00","M",67,"2",98864,133.525332415011,"O","F",66,31052.45,42
"00","M",87,"1",105786,3,"P","M",26,35722.52,52
"00","M",58,"3",43715,31,"O","F",51,29602.55,30
"01","A",44,"4",26865,6,"D","M",53,19889.58,31
"00","M",57,"2",119878,32,"O","F",22,36713.28,60
"02","U",78,"2",9705,11,"O","M",25,2466.33,54
"01","A",87,"4",81232,16,"D","F",63,17387.35,38
"02","M",46,"1",40044,37,"O","F",60,38658.04,35
"02","B",40,"3",67599,40,"O","F",41,11112.43,33
"00","M",82,"2",51080,19,"O","F",44,32059.06,31
"01","M",88,"2",83133,10,"P","M",42,20564.36,32
"99","M",88,"3",78653,11,"P","M",36,31492.67,37
"00","B",82,"0",4034,11,"P","M",74,12816.79,56
"98","M",65,"4",106128,20,"O","M",41,34288.15,33
"99","C",64,"2",115523,11,"P","M",51,9223.81,30
"98","B",71,"1",7954,10,"P","M",21,10690.22,63
"00","M",56,"2",13967,11,"P","M",63,30847.43,38
"02","M",87,"4",106644,17,"O","M",20,37987.13,65
"00","B",61,"0",101038,5,"D","M",24,13347.74,56
"00","A",76,"1",42183,9,"D","M",70,19371.3,48
"00","M",87,"0",3476,16,"P","F",77,26521.56,63
"01","M",37,"3",25811,13,"D","M",26,30969.49,52
"99","A",57,"1",14994,15,"P","M",42,16791.28,32
"99","M",83,"2",15028,18,"P","F",21,30555.42,63
"98","M",64,"2",97539,28,"P","F",72,21083.38,52
"98","M",84,"0",8948,18,"P","F",23,32425.58,58
"01","M",38,"1",92405,12,"D","M",74,22368.21,56
"01","M",61,"0",6055,18,"P","M",55,30360.65,32
"98","M",50,"0",112716,8,"O","M",29,37953.11,47
"01","C",47,"3",93074,36,"O","F",28,4003.42,48
"02","M",38,"1",17530,17,"D","M",55,25785.98,32
"00","C",67,"3",52880,4,"P","M",38,5680.65,35
"01","M",51,"2",112479,34,"P","F",62,36741.86,37
"98","U",36,"1",81632,42,"O","F",76,2036.4,60
"01","B",88,"0",66550,16,"D","F",37,11808.12,36
"00","M",70,"2",105640,12,"D","M",74,33638.92,56
"02","M",68,"1",17303,26,"P","F",58,31252.83,33
"02","C",78,"1",15052,10,"P","M",26,5012.49,52
"98","A",63,"0",13852,28,"O","F",19,18670.64,68
"99","U",89,"2",85569,9,"O","M",69,1170.87,47
"00","M",89,"2",101858,1,"D","M",69,34421.96,47
"99","M",67,"3",69680,2,"D","M",45,25891.42,31
"01","M",52,"1",42242,10,"O","M",45,32974.45,31
"98","B",51,"4",9221,34,"O","F",61,12723.13,36
"02","M",71,"0",55749,21,"D","M",41,36388.33,33
"01","M",80,"3",73955,4,"D","M",51,20951.6,30
"99","M",38,"3",67555,5,"P","M",64,38578.31,39
"00","M",39,"1",100634,40,"P","F",64,34381.74,39
"01","C",39,"1",104714,43,"D","F",71,6431.03,50
"02","A",71,"4",71754,24,"O","F",41,19406.16,33
"02","M",74,"4",36963,3,"O","M",53,30381.35,31
"01","A",40,"2",107635,40,"P","F",61,16029.81,36
"00","M",73,"3",38835,24,"P","F",53,27378.05,31
"99","U",44,"2",80666,38,"O","F",24,947.73,56
"98","A",77,"3",108172,22,"D","F",65,16373.64,41
"01","M",73,"3",28607,24,"O","F",24,33592.57,56
"01","M",47,"0",40098,13,"O","M",77,34718.98,63
"99","C",68,"4",116868,10,"P","M",45,5070.84,31
"01","B",47,"1",117246,22,"D","M",51,10099.48,30
"00","C",58,"4",37530,31,"O","F",48,5087.2,30
"98","M",65,"2",116659,28,"P","F",55,31539.58,32
"00","B",76,"4",81691,22,"D","F",68,11753.69,45
"99","M",90,"4",79084,15,"O","F",47,29841.6,30
"01","M",64,"3",37113,28,"O","F",27,27493.82,50
"02","A",51,"3",69120,34,"O","F",64,19524.95,39
"00","M",59,"0",4069,7,"P","M",18,25181.97,70
"98","M",80,"2",47475,10,"O","M",58,36696.51,33
"01","B",45,"1",89280,22,"P","M",32,14755.43,42
"01","B",35,"2",62823,24,"D","M",73,12393.73,54
"98","U",88,"3",93336,21,"O","M",53,1695.01,31
"01","M",45,"1",16721,19,"D","M",76,24175.84,60
"00","M",32,"2",103008,44,"O","F",52,31627.77,30
"98","M",32,"2",93589,44,"O","F",32,39198.25,42
"98","M",74,"2",81090,23,"O","F",52,24587.57,30
"98","M",59,"0",41700,14,"D","M",57,34856.59,33
"00","U",44,"3",99339,6,"O","M",30,1655.99,45
"99","A",47,"3",22854,9,"O","M",36,19162.21,37
"00","C",42,"3",53074,19,"P","M",26,7864.2,52
"99","B",63,"4",108445,8,"P","M",61,12136.94,36
"98","C",43,"0",14026,20,"D","M",55,4550.91,32
"98","M",56,"1",61500,130.898296060041,"O","M",69,29720.32,47
"02","M",33,"2",69821,18,"O","M",26,32953.63,52
"00","C",63,"2",6885,17,"P","M",64,5305,39
"02","M",68,"3",26316,7,"P","M",62,25955.4,37
"00","C",79,"1",49712,20,"P","M",55,7677.97,32
"02","M",89,"3",7640,16,"P","F",50,35384.66,30
"02","M",31,"2",45373,44,"P","F",47,37159.29,30
"00","U",84,"0",8465,18,"P","F",23,1630.48,58
"99","C",66,"3",9389,23,"O","M",25,7992.28,54
"01","M",56,"0",66684,32,"D","F",67,36957.17,44
"99","B",59,"4",15202,14,"O","M",64,13953.03,39
"02","C",65,"3",103731,3,"D","M",70,4280.11,48
"00","B",58,"4",13549,8,"D","M",32,11126.97,42
"02","A",56,"3",81004,16,"D","M",76,15036.76,60
"98","M",77,"1",25086,22,"O","F",46,39057.72,30
"00","U",58,"1",46996,10,"D","M",55,1840.01,32
"02","M",57,"2",20304,4,"O","M",58,30034.76,33
"01","M",60,"3",35183,30,"D","F",74,20328.74,56
"01","C",76,"2",59477,22,"O","F",45,7203.36,31
"02","M",81,"3",36032,20,"O","F",64,36063.41,39
"98","B",56,"4",116970,2,"P","M",36,14683.66,37
"99","B",44,"2",119302,9,"D","M",19,10277.75,68
"01","C",51,"0",7352,10,"P","M",33,9999.83,41
"02","C",47,"2",60952,36,"P","F",79,8990.18,68
"00","U",76,"0",43010,8,"D","M",33,2696.6,41
"00","M",45,"4",23264,17,"P","M",72,28136.62,52
"99","M",82,"4",104862,7,"O","M",69,29856.77,47
"98","B",54,"2",37165,19,"O","M",32,14119.28,42
"00","B",38,"1",27106,41,"P","F",66,12373.53,42
"00","M",74,"0",1324,23,"P","F",54,33406.12,31
"98","B",43,"4",39684,9,"P","M",66,10623.35,42
"01","A",74,"0",116687,11,"D","M",65,16980.46,41
"01","B",73,"3",23901,13,"D","M",62,12039.01,37
"01","M",71,"0",95657,24,"D","F",29,32054.52,47
"99","M",77,"2",36142,22,"D","F",26,39237.47,52
"98","B",45,"4",76065,19,"D","M",35,14292.58,38
"01","M",82,"4",89316,19,"O","F",32,38861.67,42
"99","A",57,"4",111840,32,"O","F",57,15158.05,33
"99","C",62,"4",1627,22,"P","M",69,5880.76,47
"00","M",72,"1",7552,10,"D","M",77,38120.15,63
"00","C",89,"0",115257,22,"D","M",75,9806.53,58
"01","B",80,"1",14205,3,"D","M",19,12320.55,68
"02","C",34,"3",88673,7,"D","M",25,9087.03,54
"02","C",85,"2",114953,18,"P","F",66,6444.18,42
"00","M",68,"1",12513,26,"D","F",62,27282.2,37
"02","M",56,"2",79021,32,"P","F",24,37162.99,56
"98","M",38,"4",8025,4,"P","M",78,35852.9,65
"02","A",73,"4",63294,20,"D","M",70,15929.9,48
"01","M",56,"3",112041,32,"P","F",46,39817.35,30
"02","C",69,"3",119933,26,"P","F",72,3080.55,52
"00","M",76,"2",76301,21,"O","M",61,34117.36,36
"02","M",45,"4",67091,5,"D","M",33,26094.26,41
"00","C",83,"2",14434,20,"D","M",65,4207.35,41
"02","M",63,"4",111284,12,"P","M",41,28878.63,33
"99","M",54,"2",23702,16,"O","M",60,24621,35
"98","M",81,"0",91752,18,"D","M",40,24653.06,33
"00","M",75,"2",16129,8,"O","M",24,28590.72,56
"02","C",41,"3",34878,40,"P","F",78,6959.28,65
"98","M",60,"3",41455,30,"O","F",26,23015.88,52
"00","C",82,"4",77916,40,"D","F",20,6936.51,65
"00","C",75,"2",37054,22,"O","F",49,7056.24,30
"01","C",40,"2",80680,9,"D","M",72,4986.89,52
"01","M",62,"0",76715,29,"D","F",67,28232.95,44
"99","M",42,"3",118367,14,"O","M",46,30279.22,30
"99","M",90,"3",43261,15,"P","F",62,33253.58,37
"01","M",59,"3",18313,30,"D","F",21,23653.43,63
"00","M",61,"4",88134,17,"D","M",26,28474.17,52
"99","B",68,"1",102670,24,"O","M",36,13607.69,37
"01","B",71,"2",31369,24,"D","F",40,12592.82,33
"00","M",55,"2",73051,20,"D","M",28,34419.65,48
"01","M",51,"3",46719,34,"D","F",25,32180.55,54
"00","M",35,"4",13203,42,"D","F",20,23837.56,65
"98","U",41,"0",37623,19,"O","M",26,2610.08,52
"01","B",77,"1",41903,18,"D","M",52,11194.93,30
"01","C",83,"4",105012,18,"O","F",58,3480.59,33
"02","C",36,"3",36869,42,"P","F",20,4814.83,65
"99","M",54,"0",4633,33,"P","F",50,33005.86,30
"00","M",69,"0",8508,1,"P","M",20,36252.74,65
"98","M",45,"3",113464,38,"P","F",65,30701.68,41
"01","M",75,"2",117183,5,"P","M",71,20562.41,50
"01","B",31,"2",77437,44,"O","F",76,12156.11,60
"99","B",62,"1",25632,24,"P","M",61,10831.08,36
"00","B",81,"3",10993,11,"O","M",39,12359.85,34
"00","C",90,"2",26517,15,"D","M",76,4852.49,60
"00","C",68,"4",115804,26,"O","F",55,6594.29,32
"00","U",33,"4",85343,19,"D","M",49,2937.62,30
"99","B",86,"1",65416,20,"P","M",56,11483.92,32
"98","M",64,"0",9562,28,"O","F",20,25105.1,65
"98","A",60,"1",9960,16,"P","M",78,19660.19,65
"99","A",75,"4",47413,22,"D","F",64,19915.09,39
"00","M",67,"2",5783,26,"P","F",62,28642.46,37
"02","M",52,"0",47897,20,"D","M",77,32679.94,63
"98","A",47,"1",78741,13,"O","M",60,15156.7,35
"98","C",59,"0",4453,30,"D","F",56,4084.26,32
"02","M",44,"0",5085,38,"P","F",48,21370.77,30
"02","M",38,"4",98628,6,"P","M",39,22416.92,34
"98","A",38,"1",9648,8,"O","M",43,15920.69,32
"00","U",73,"2",35315,16,"P","M",60,1062.43,35
"98","M",67,"1",96964,24,"D","M",74,22954.39,56
"99","C",76,"1",98319,9,"P","M",56,7071.76,32
"99","A",39,"1",78120,14,"P","M",30,16994.35,45
"98","M",86,"1",96310,22,"D","M",78,21397.9,65
"99","M",66,"0",3247,2,"P","M",51,37686.41,30
"02","A",32,"2",50613,4,"D","M",72,16321.94,52
"99","M",42,"3",52925,39,"D","F",73,39045.87,54
"00","C",83,"1",112269,3,"D","M",65,5550.25,41
"00","M",68,"0",101878,8,"O","M",39,33658.53,34
"02","M",77,"3",107560,22,"O","F",53,25616.3,31
"00","C",55,"0",104485,32,"O","F",56,5287.79,32
"01","M",53,"2",24245,6,"D","M",66,37323.44,42
"02","M",49,"0",56338,11,"D","M",60,20549.69,35
"00","C",57,"4",67262,2,"O","M",36,4825.77,37
